item_id,order_id,product_id,quantity,unit_price,discount_percent
1765,902,332,4,15110.7,1
1766,608,125,-1,20230.79,78
1767,990,430,8,6550.98,71
1768,1129,291,4,376.38,23
1769,1737,266,10,2784.04,80
1770,1179,455,7,4809.28,33
1771,1448,408,6,1023.3,33
1772,884,190,6,2667.54,30
1773,656,277,6,30235.52,88
1774,276,165,4,3321.0,68
1775,1186,66,2,6045.11,64
1776,1451,244,9,17748.0,13
1777,1654,424,10,3892.59,92
1778,714,368,9,995.52,28
1779,953,138,10,1729.92,6
1780,943,317,8,12093.75,75
1781,894,34,3,8585.5,71
1782,919,287,1,877.68,44
1783,977,445,3,1932.0,87
1784,726,34,5,9990.4,32
1785,1941,460,1,2742.96,76
1786,1006,221,3,570.96,27
1787,1356,232,5,1550.67,89
1788,1382,156,6,1291.68,72
1789,1636,449,9,3238.2,52
1790,296,393,9,5880.59,75
1791,645,442,1,6185.55,6
1792,1459,387,6,19143.68,15
1793,1587,37,10,41490.4,67
1794,848,374,3,65273.74,24
1795,510,308,3,3417.68,23
1796,61,333,8,12625.69,15
1797,680,46,2,4872.0,51
1798,1176,359,7,64781.1,52
1799,781,357,8,1603.98,43
1800,375,50,-5,2637.8,22
1801,1449,221,5,585.0,11
1802,378,134,7,3528.72,29
1803,720,332,2,15906.0,57
1804,1540,49,9,21749.76,2
1805,1801,311,1,2141.22,7
1806,1399,192,2,2107.95,0
1807,1974,271,1,559.9,41
1808,788,157,-1,2824.2,72
1809,1154,192,2,2566.2,22
1810,387,326,10,6545.0,23
1811,1097,112,6,1898.4,87
1812,1870,80,10,2998.38,73
1813,363,457,8,15272.4,98
1814,364,260,3,4577.76,56
1815,63,319,1,5943.64,68
1816,1820,491,2,41791.95,39
1817,1915,150,2,1829.52,87
1818,370,303,9,839.5,12
1819,1020,99,10,1016.88,78
1820,1885,173,8,764.5,84
1821,1123,426,7,4185.0,57
1822,1934,60,9,16679.04,43
1823,505,188,3,3921.84,62
1824,386,407,7,60831.33,45
1825,121,470,8,2660.85,84
1826,1450,387,10,16900.28,66
1827,187,340,6,1759.74,67
1828,1154,295,9,2848.86,50
1829,1551,280,4,10520.79,41
1830,278,230,4,2331.21,80
1831,874,207,7,1675.06,10
1832,1005,13,8,3663.46,41
1833,1150,248,10,2048.38,39
1834,1020,403,5,185748.12,87
1835,1432,29,9,33177.2,5
1836,386,485,2,1282.82,75
1837,1532,461,10,2828.29,22
1838,1313,161,1,9761.22,3
1839,97,495,5,669.78,24
1840,721,494,9,4574.31,87
1841,1790,223,9,8852.76,22
1842,1042,190,1,2686.87,27
1843,203,235,3,1665.66,28
1844,1460,164,2,6151.2,26
1845,1015,106,10,2398.5,78
1846,32,24,7,3708.52,88
1847,239,474,5,3177.9,30
1848,1351,417,6,2509.3,49
1849,1693,117,6,31597.48,51
1850,92,80,3,3196.62,31
1851,1274,343,5,11442.96,54
1852,1394,293,5,1027.76,83
1853,1509,468,5,1193.1,88
1854,21,213,7,74959.24,35
1855,1726,462,4,1311.04,99
1856,1000,130,10,16471.4,80
1857,1419,203,1,51167.16,98
1858,920,66,4,4870.88,81
1859,235,60,3,20550.96,62
1860,137,94,9,868.8,21
1861,1933,379,5,7355.6,87
1862,1465,477,7,8051.54,68
1863,587,146,10,9904.92,13
1864,1559,62,7,344.08,25
1865,1947,45,9,3353.76,63
1866,412,66,9,4827.39,60
1867,981,56,2,1983.15,4
1868,1707,199,3,2236.64,97
1869,1421,413,2,8500.05,55
1870,1261,190,8,2570.89,18
1871,906,306,1,5499.38,64
1872,1571,499,4,4748.96,26
1873,1485,163,1,18963.2,1
1874,1943,79,6,21532.29,32
1875,1888,90,6,1026.72,25
1876,1847,330,1,276.94,48
1877,314,485,5,1358.28,8
1878,462,95,4,2808.0,84
1879,1477,225,1,5849.9,56
1880,143,432,4,8612.04,67
1881,590,286,3,4554.3,70
1882,1975,163,1,16740.95,87
1883,134,210,9,1497.33,2
1884,1267,369,3,27907.39,41
1885,759,20,3,18108.36,13
1886,1402,120,-1,7205.32,0
1887,1153,30,7,3114.16,72
1888,246,439,4,91026.2,80
1889,73,289,9,2395.68,2
1890,1329,422,8,3391.6,73
1891,1321,198,5,1739.68,78
1892,793,231,4,3708.61,62
1893,1255,129,6,60329.1,58
1894,982,471,3,1235.04,68
1895,1802,185,4,3947.82,36
1896,1305,375,-3,4852.4,49
1897,527,452,3,3234.33,94
1898,43,222,5,39319.74,5
1899,942,211,9,1953.62,29
1900,824,65,6,4809.36,51
1901,863,453,7,181.04,93
1902,927,228,7,27919.84,46
1903,692,167,7,172.14,92
1904,1086,106,4,2140.2,91
1905,392,292,4,18104.8,93
1906,1351,402,10,3236.75,59
1907,1123,442,7,5801.95,82
1908,629,110,7,57772.92,60
1909,223,278,8,13462.47,99
1910,1782,320,7,4284.6,25
1911,445,173,9,759.0,20
1912,1351,197,9,9785.88,23
1913,1932,227,1,2555.52,26
1914,791,291,3,361.08,95
1915,1394,289,3,2780.7,51
1916,1178,401,4,23471.46,52
1917,649,240,4,2101.58,94
1918,268,391,8,5882.4,78
1919,1911,391,10,6176.52,94
1920,1287,449,1,3030.03,12
1921,1612,34,2,8585.5,1
1922,1885,442,1,5754.0,11
1923,642,477,6,7848.56,95
1924,309,491,4,36838.83,8
1925,744,320,6,4940.8,57
1926,973,174,3,42217.63,38
1927,208,411,9,21920.15,19
1928,335,213,2,78031.34,79
1929,840,82,9,9766.3,80
1930,962,359,5,63341.52,31
1931,2000,59,3,37429.92,56
1932,199,387,1,17049.84,48
1933,969,195,8,454.25,98
1934,41,301,6,3138.62,56
1935,1198,293,3,1098.64,2
1936,1988,252,10,1481.04,43
1937,175,454,6,23839.2,22
1938,277,320,5,5056.6,50
1939,1878,77,2,2496.44,85
1940,404,493,6,1273.3,91
1941,1624,486,2,5981.03,77
1942,1638,254,1,6621.57,75
1943,856,87,6,10353.09,32
1944,394,263,5,2913.12,3
1945,1003,164,3,5172.6,83
1946,490,359,5,56623.48,57
1947,887,173,1,649.0,95
1948,1556,337,8,14596.02,10
1949,682,283,1,809.4,79
1950,22,377,10,5303.1,38
1951,780,103,8,5503.42,49
1952,74,356,5,1115.4,48
1953,688,188,9,4592.24,54
1954,834,363,6,608.76,44
1955,1473,134,9,3528.72,62
1956,577,137,2,193704.84,57
1957,1882,344,2,2066.85,85
1958,1871,164,9,6430.8,14
1959,48,416,3,3040.2,97
1960,220,125,2,16982.05,47
1961,134,79,10,21217.95,30
1962,1596,45,2,2692.8,92
1963,28,378,6,7618.57,79
1964,145,80,10,3221.4,58
1965,1293,448,6,4031.1,85
1966,217,314,2,7664.55,90
1967,285,103,2,5187.65,11
1968,1471,488,2,50645.1,55
1969,1622,352,4,32135.48,6
1970,1469,41,7,5565.6,80
1971,1085,99,8,1213.12,25
1972,1451,254,10,6775.56,23
1973,961,148,10,5555.35,7
1974,907,95,9,2574.0,10
1975,361,499,4,4181.92,18
1976,1799,278,10,13123.08,89
1977,254,360,2,963.96,23
1978,1738,165,4,2829.0,50
1979,1302,429,10,15039.22,76
1980,845,260,5,3904.56,54
1981,514,423,6,15142.05,30
1982,1087,4,5,527.17,96
1983,331,34,1,8741.6,63
1984,705,463,1,1082.31,96
1985,1675,221,2,613.08,97
1986,1841,367,8,115878.4,95
1987,1382,46,6,4454.4,98
1988,1877,469,6,5562.48,87
1989,1241,348,2,1486.08,33
1990,1490,430,6,6604.24,45
1991,1521,416,-8,2724.92,63
1992,615,391,8,5882.4,69
1993,1526,98,4,10158.08,21
1994,88,354,6,4779.78,59
1995,1803,237,6,2902.32,51
1996,950,445,8,2139.0,19
1997,291,378,7,6840.03,3
1998,1789,72,6,2224.06,80
1999,306,205,6,239.8,55
2000,1621,419,3,5173.32,75
2001,1938,95,4,2644.2,2
2002,802,242,3,835.44,43
2003,406,12,8,434.32,20
2004,622,425,9,6150.16,29
2005,390,250,10,37833.18,63
2006,887,223,3,8782.5,85
2007,123,181,2,254.24,41
2008,1446,245,10,904.4,18
2009,482,266,8,3080.7,27
2010,853,252,1,1713.6,39
2011,1294,82,6,9997.0,39
2012,1401,317,7,12480.75,15
2013,1227,67,9,11590.6,43
2014,1485,192,3,2217.93,72
2015,1988,243,2,3050.3,57
2016,758,214,4,704.12,41
2017,1410,120,6,7677.8,60
2018,1612,144,9,1778.4,73
2019,1626,170,4,1286.16,16
2020,1978,165,10,3419.4,29
2021,1451,304,10,1233.18,31
2022,1001,289,8,2951.82,2
2023,642,262,2,1656.76,96
2024,304,320,6,4323.2,67
2025,1006,237,10,2881.44,93
2026,545,35,8,1692.14,99
2027,396,406,5,4382.4,18
2028,746,435,1,16480.0,31
2029,458,325,1,3728.4,45
2030,1690,318,8,3096.26,18
2031,1605,140,6,992.5,40
2032,1239,453,9,169.36,82
2033,386,491,10,39934.53,15
2034,606,376,1,6385.33,24
2035,1073,410,9,3943.66,31
2036,1620,193,7,1250.04,1
2037,611,134,4,3467.88,37
2038,52,15,7,39226.88,47
2039,953,398,3,445.16,80
2040,783,285,-3,38352.99,56
2041,1554,161,2,10683.54,35
2042,934,142,4,16176.6,77
2043,929,146,3,10744.32,16
2044,662,490,1,4247.67,6
2045,1778,168,9,4216.25,47
2046,291,162,7,9422.13,3
2047,1288,223,6,8571.72,22
2048,669,314,1,8976.5,36
2049,664,290,10,3287.82,65
2050,115,371,3,747.5,8
2051,1899,35,3,1581.18,13
2052,1071,84,4,5848.64,96
2053,738,498,6,5395.2,10
2054,846,176,2,3220.0,51
2055,1117,32,9,5880.63,82
2056,1618,203,3,49229.01,11
2057,1668,107,8,389.85,14
2058,1563,467,5,2552.94,30
2059,116,331,9,957.0,6
2060,1317,432,4,8345.0,5
2061,87,113,4,638.4,19
2062,1955,446,3,3307.5,40
2063,662,199,7,2196.7,65
2064,1568,149,8,1887.6,85
2065,1464,357,7,1786.89,8
2066,83,103,10,5007.21,26
2067,471,299,8,3128.4,44
2068,1438,42,10,1777.44,47
2069,1043,461,3,2716.94,27
2070,312,275,1,2945.41,80
2071,1525,319,5,5045.68,71
2072,767,262,7,1561.7,25
2073,1545,312,5,6450.0,25
2074,670,460,-5,2535.16,15
2075,1333,147,8,140547.0,57
2076,1236,496,9,8211.52,51
2077,420,95,2,2597.4,49
2078,1648,55,4,836.36,97
2079,1168,377,5,6556.56,88
2080,1381,110,10,68922.08,38
2081,740,238,1,5292.3,80
2082,471,291,5,354.96,65
2083,49,159,1,4214.28,23
2084,1763,171,4,1837.5,92
2085,796,369,6,26018.92,50
2086,1233,386,3,1567.92,62
2087,984,288,10,5785.78,85
2088,1756,481,4,1169.28,78
2089,220,453,1,200.02,3
2090,1269,26,1,10690.4,35
2091,1905,1,5,17419.52,48
2092,1493,291,3,345.78,6
2093,754,111,4,1249.68,94
2094,1795,191,2,1687.4,53
2095,1339,12,5,477.04,4
2096,1841,62,5,288.42,33
2097,936,477,4,7645.58,81
2098,1525,488,1,63536.58,60
2099,358,8,2,1492.96,92
2100,481,234,10,171.6,71
2101,560,139,1,427.68,72
2102,983,33,3,2756.16,8
2103,815,348,7,1277.1,4
2104,1019,222,8,42423.93,22
2105,1993,7,10,2321.16,5
2106,1345,33,5,3136.32,36
2107,1473,246,4,1850.85,34
2108,50,344,5,2143.4,24
2109,481,354,-8,5246.1,0
2110,1332,23,10,5790.88,55
2111,1145,488,8,62155.35,29
2112,1466,435,1,15688.96,46
2113,182,307,6,15539.68,60
2114,1116,84,6,6840.82,47
2115,1488,283,9,809.4,41
2116,1506,328,6,17898.96,22
2117,1189,206,6,7523.08,44
2118,1572,150,3,2056.32,86
2119,1540,456,8,1864.13,69
2120,836,185,7,3878.56,77
2121,519,454,3,25542.0,45
2122,1322,239,8,3237.44,69
2123,1765,349,3,2223.18,5
2124,704,260,3,4342.14,43
2125,1107,324,3,1938.55,73
2126,286,418,4,2109.36,88
2127,812,42,7,1777.44,14
2128,1027,279,1,1054.62,13
2129,1179,3,5,3647.36,70
2130,1362,483,3,3360.91,29
2131,1401,364,6,3532.5,14
2132,667,375,-6,4401.82,50
2133,1072,337,7,13036.14,73
2134,720,384,7,17404.2,96
2135,218,116,8,6422.76,88
2136,1834,386,4,1488.96,0
2137,1830,407,9,73984.05,13
2138,1015,74,2,5012.04,39
2139,496,387,7,17797.64,26
2140,1110,327,2,4590.6,24
2141,49,9,1,11706.03,15
2142,425,96,2,3944.64,32
2143,927,487,2,1055.34,45
2144,1355,207,1,1812.36,76
2145,615,176,7,3116.96,26
2146,623,220,10,16961.28,61
2147,1301,315,10,29617.02,86
2148,1007,17,8,4288.8,44
2149,64,131,8,3722.29,49
2150,1542,276,2,5083.59,88
2151,1203,318,6,3413.2,87
2152,1005,14,7,2335.44,62
2153,1555,464,2,1463.75,32
2154,1114,48,2,5202.99,92
2155,1702,367,2,130626.56,48
2156,1535,173,4,709.5,60
2157,71,166,5,435.61,99
2158,1442,438,8,80988.88,78
2159,841,49,1,24145.92,16
2160,1216,442,1,6665.05,64
2161,911,36,9,2455.25,59
2162,563,357,10,1716.54,68
2163,1339,371,1,705.64,74
2164,241,358,9,3738.75,22
2165,1848,232,5,1672.77,20
2166,82,149,10,2059.2,54
2167,225,352,3,38784.2,9
2168,408,247,8,2026.44,0
2169,794,398,3,481.06,48
2170,90,155,3,4497.48,43
2171,1773,350,10,30896.24,63
2172,469,366,8,291.6,89
2173,1942,467,2,2465.66,21
2174,286,68,10,15055.36,3
2175,898,255,6,81508.95,89
2176,881,11,9,974.28,88
2177,755,326,9,5916.68,53
2178,971,18,5,567.03,71
2179,1438,217,2,958.72,11
2180,539,450,6,2790.0,51
2181,1039,471,4,1384.44,17
2182,248,13,3,3631.04,73
2183,383,341,4,6048.72,84
2184,1119,192,9,2162.94,61
2185,137,498,3,5754.88,52
2186,238,287,1,744.12,25
2187,302,154,3,58042.53,89
2188,801,6,6,3530.91,65
2189,1615,7,2,2119.32,85
2190,545,300,9,2810.5,38
2191,1804,416,3,2702.4,31
2192,1763,246,4,1590.36,84
2193,973,245,8,881.6,12
2194,354,199,9,2596.1,80
2195,1109,440,2,742.14,85
2196,261,440,9,742.14,97
2197,140,245,9,851.2,72
2198,338,127,7,43820.56,80
2199,741,481,-4,1419.84,33
2200,833,31,7,1129.98,41
2201,1599,203,1,44965.08,85
2202,1488,477,6,8254.52,57
2203,1242,429,4,16808.54,16
2204,982,315,9,36821.16,52
2205,1324,447,3,3645.72,76
2206,1068,148,8,5433.7,9
2207,887,308,-1,3090.99,8
2208,1151,44,3,2370.46,82
2209,82,190,5,2358.26,35
2210,952,333,-6,11296.67,68
2211,1240,168,5,4621.01,60
2212,1048,250,7,38117.64,88
2213,1208,356,9,1174.55,87
2214,1240,307,10,14286.48,60
2215,691,47,8,29422.8,68
2216,1059,316,2,9388.08,80
2217,550,479,5,6010.19,36
2218,1218,263,4,2774.4,41
2219,1858,123,10,16010.32,44
2220,1992,157,4,2845.12,42
2221,1061,347,7,1251.98,33
2222,1225,218,4,7845.7,78
2223,1824,403,3,187134.3,98
2224,1410,152,4,776.83,87
2225,741,365,9,7405.37,41
2226,419,409,8,54206.72,66
2227,356,61,5,821.6,31
2228,422,307,6,14411.8,82
2229,1659,255,6,70641.09,50
2230,992,368,5,1017.48,72
2231,941,276,6,4711.62,32
2232,1242,37,5,41860.85,48
2233,1666,282,7,13709.3,8
2234,387,416,5,3130.28,63
2235,932,479,9,5615.36,35
2236,1047,291,7,354.96,34
2237,105,219,8,945.57,13
2238,976,224,7,2326.8,15
2239,287,93,2,9850.61,97
2240,1642,28,1,7528.15,8
2241,569,56,9,2152.65,34
2242,261,402,2,3718.25,95
2243,1407,217,4,950.16,84
2244,1161,31,1,1150.34,43
2245,1279,369,5,24969.77,55
2246,493,119,4,9066.12,77
2247,1169,385,5,3144.18,70
2248,725,431,4,2530.8,2
2249,1134,300,6,3423.7,28
2250,352,413,7,8427.4,69
2251,1263,9,3,11017.44,73
2252,1517,315,5,36020.7,62
2253,256,49,4,25251.84,52
2254,453,124,8,1026.84,21
2255,1827,89,4,35056.62,13
2256,7,123,5,16976.46,74
2257,1764,308,7,3116.12,27
2258,476,52,2,4698.6,91
2259,910,227,3,2574.88,49
2260,1743,315,7,29350.2,69
2261,1567,140,4,1095.72,86
2262,1007,224,9,2326.8,41
2263,43,256,9,29001.78,49
2264,1717,227,10,2245.76,47
2265,296,361,2,15356.16,89
2266,1400,194,3,1073.25,51
2267,425,112,6,2032.8,51
2268,562,128,5,15766.5,29
2269,778,308,8,3518.2,3
2270,1406,479,10,5132.79,82
2271,1429,34,8,10302.6,2
2272,797,293,6,1072.06,48
2273,42,252,7,1627.92,57
2274,1863,218,2,7201.65,32
2275,714,118,5,1973.51,33
2276,981,81,3,9776.52,74
2277,1321,265,10,1947.96,25
2278,1733,19,7,625.57,6
2279,1558,118,2,2152.92,20
2280,190,316,9,8831.16,32
2281,163,269,5,1282.16,19
2282,601,73,7,1555.24,23
2283,470,210,-5,1355.85,66
2284,137,119,2,9066.12,6
2285,1173,336,3,2817.92,70
2286,964,483,7,3487.26,21
2287,484,9,4,12689.73,91
2288,158,35,2,1636.66,22
2289,1094,64,8,23351.49,97
2290,756,371,3,681.72,68
2291,1910,96,-4,4754.7,1
2292,667,438,3,93556.12,34
2293,1052,417,1,2749.32,64
2294,1833,30,7,2649.36,21
2295,100,241,3,6600.66,16
2296,496,442,10,6521.2,47
2297,1176,401,5,25530.36,31
2298,932,90,2,1092.96,31
2299,332,328,10,19499.68,5
2300,138,194,3,874.5,36
2301,944,271,8,666.79,96
2302,809,282,9,16575.79,51
2303,1821,269,8,1447.6,82
2304,1932,267,6,3685.5,77
2305,1183,368,7,980.88,32
2306,1073,480,7,2605.9,64
2307,1758,256,3,30350.7,4
2308,424,38,10,1698.84,38
2309,237,310,7,788.12,48
2310,614,192,1,2199.6,62
2311,407,385,1,2623.92,55
2312,1588,327,3,4065.96,75
2313,1619,389,3,3855.8,38
2314,812,126,3,10068.3,29
2315,1851,225,5,5337.5,51
2316,956,365,8,7055.51,26
2317,949,67,7,13636.0,6
2318,503,486,3,6821.34,81
2319,1890,52,5,4622.2,6
2320,718,239,7,3334.08,83
2321,1787,222,2,44493.39,37
2322,727,421,9,54044.85,61
2323,83,479,8,4913.44,45
2324,679,100,5,6342.57,64
2325,340,6,2,3626.34,95
2326,1457,288,5,5396.82,3
2327,1044,112,9,2032.8,3
2328,919,207,6,1853.55,78
2329,943,178,10,8317.2,36
2330,754,27,9,5532.16,15
2331,1810,225,8,5252.1,97
2332,1053,19,9,687.61,95
2333,1160,260,2,4712.4,19
2334,1911,423,7,13662.0,84
2335,1463,226,5,1812.6,18
2336,1561,469,4,4719.68,78
2337,787,142,7,14338.35,5
2338,91,156,1,1545.6,17
2339,399,215,10,5194.48,53
2340,1638,423,3,14003.55,70
2341,1164,131,4,2988.7,8
2342,335,440,1,768.18,93
2343,989,403,2,162183.06,59
2344,1875,85,8,9549.63,10
2345,1371,236,6,2889.6,93
2346,763,436,8,28712.6,33
2347,1182,286,9,5513.1,94
2348,678,324,6,1782.9,19
2349,1368,350,10,28415.52,87
2350,572,413,10,9735.1,31
2351,464,418,-1,1907.73,61
2352,558,169,9,45600.8,63
2353,1993,371,7,663.78,75
2354,616,411,5,21538.93,18
2355,1137,115,4,2063.1,31
2356,951,464,3,1627.69,12
2357,1429,278,9,13688.73,52
2358,1521,205,7,279.04,42
2359,613,42,4,1481.2,79
2360,986,486,-2,6623.62,40
2361,1897,456,1,1750.29,51
2362,1670,222,3,42423.93,60
2363,63,171,6,1661.1,39
2364,483,250,8,39539.94,50
2365,1206,110,7,62333.94,30
2366,587,125,10,19935.45,21
2367,689,82,10,9228.0,75
2368,772,437,2,2701.83,10
2369,169,408,1,864.12,69
2370,878,253,2,21214.18,89
2371,1328,78,1,133.1,60
2372,364,17,3,4253.06,46
2373,1391,352,6,36290.93,73
2374,180,21,3,2834.52,39
2375,677,52,1,4889.6,10
2376,81,315,1,36287.52,24
2377,1617,88,7,25215.76,62
2378,221,137,10,165833.64,78
2379,1714,270,2,13351.12,78
2380,583,71,2,1341.68,77
2381,1746,134,3,3954.6,99
2382,1434,264,2,1710.0,77
2383,459,353,5,3388.83,50
2384,1746,174,3,46829.64,60
2385,1660,232,6,1709.4,65
2386,628,151,7,6135.24,30
2387,1627,434,-5,28679.83,41
2388,432,124,8,907.44,90
2389,318,19,2,573.87,75
2390,1793,61,3,714.16,57
2391,259,77,2,2137.24,98
2392,682,353,6,3907.84,30
2393,1472,247,7,2130.36,15
2394,1905,330,-9,301.91,75
2395,620,480,4,3127.08,60
2396,1344,18,6,530.15,50
2397,393,177,2,14669.76,4
2398,1723,437,-5,2917.02,23
2399,1665,255,8,79093.87,50
2400,1606,364,6,3504.24,17
2401,1671,168,7,4418.63,40
2402,1963,469,10,5773.18,89
2403,377,4,3,620.2,32
2404,852,48,8,6136.86,42
2405,304,22,-3,3504.15,65
2406,1237,254,5,7134.87,25
2407,1477,93,7,9036.51,98
2408,19,324,6,1867.8,43
2409,1639,315,6,32018.4,0
2410,215,248,9,1947.64,27
2411,303,171,9,1734.6,67
2412,801,456,9,1821.44,78
2413,1898,314,4,8493.15,98
2414,1946,375,1,4297.84,92
2415,1211,281,5,1946.91,96
2416,935,23,5,5109.6,2
2417,835,302,2,64413.75,53
2418,1903,238,10,5210.88,29
2419,1891,162,10,8680.23,57
2420,543,154,1,59351.76,29
2421,1369,464,10,1381.78,50
2422,544,3,9,3070.08,5
2423,455,488,8,53867.97,50
2424,5,221,1,655.2,9
2425,1644,412,5,3182.62,69
2426,1925,214,1,764.82,93
2427,1628,393,5,6015.26,76
2428,1359,27,8,5532.16,27
2429,1094,339,9,4010.3,99
2430,238,438,4,97047.02,49
2431,1149,372,6,45123.7,69
2432,1344,103,1,5909.41,54
2433,164,169,4,53648.0,61
2434,43,51,3,113318.36,95
2435,1498,133,3,84278.85,37
2436,1376,132,7,2324.15,54
2437,418,374,3,59384.38,12
2438,1567,478,5,2515.66,69
2439,1417,281,2,1716.96,19
2440,1789,63,1,1024.8,30
2441,136,399,5,6235.6,22
2442,233,392,8,1009.2,15
2443,1025,393,9,5566.36,65
2444,251,247,10,2043.76,10
2445,730,404,2,3575.55,22
2446,795,413,4,9226.55,32
2447,1486,10,10,3998.7,98
2448,177,33,3,2708.64,43
2449,329,268,9,18831.44,61
2450,1894,388,6,292.6,43
2451,1748,200,7,201.14,65
2452,1589,416,7,2612.32,21
2453,390,318,8,3266.92,75
2454,1532,358,2,3978.03,29
2455,1710,337,8,14150.34,98
2456,938,199,6,2596.1,47
2457,408,461,1,2471.97,57
2458,386,2,10,6409.37,2
2459,1362,479,6,5703.1,43
2460,852,384,1,15822.0,59
2461,175,69,2,2133.66,66
2462,1150,393,2,5745.92,17
2463,970,254,9,6518.91,92
2464,1560,175,2,149.64,4
2465,1611,428,6,1418.04,39
2466,1100,421,7,50640.45,4
2467,1759,55,1,1009.4,38
2468,1362,494,-3,5439.72,33
2469,1671,195,3,466.1,43
2470,1741,211,2,1796.76,46
2471,154,256,5,29901.06,38
2472,834,12,1,423.64,41
2473,379,365,2,7988.47,17
2474,1908,269,10,1333.86,12
2475,743,59,2,31775.04,98
2476,684,163,2,17037.25,73
2477,435,299,2,3327.48,6
2478,567,160,9,2410.66,69
2479,1870,440,2,878.85,91
2480,1125,479,10,6010.19,88
2481,1119,153,9,2152.33,38
2482,206,459,7,4368.4,5
2483,639,471,7,1115.52,84
2484,683,138,1,1450.08,8
2485,194,486,10,5437.3,13
2486,1826,245,1,950.0,46
2487,832,278,2,13349.34,20
2488,1211,482,9,10278.24,31
2489,168,172,3,1798.6,83
2490,1881,292,2,16811.6,2
2491,964,112,3,1932.0,94
2492,1961,421,9,49789.35,52
2493,11,349,9,2223.18,34
2494,1182,407,4,68503.75,70
2495,488,31,7,1180.88,78
2496,1366,199,4,2715.92,67
2497,600,177,3,16123.52,75
2498,843,467,10,2596.58,34
2499,511,316,2,10501.92,53
2500,523,332,10,16568.75,0
2501,235,208,10,446.6,95
2502,519,354,3,4974.08,23
2503,1668,329,10,15379.3,85
2504,510,68,1,13761.54,31
2505,1526,24,2,4188.07,50
2506,273,495,4,647.82,14
2507,1177,2,4,6992.04,14
2508,1700,357,1,1730.61,13
2509,700,106,8,2103.3,18
2510,1484,332,2,18159.35,47
2511,666,211,7,1868.06,66
2512,1394,141,8,7284.91,25
2513,1757,326,3,6073.76,49
2514,724,97,-4,5835.0,62
2515,1944,141,7,6172.71,32
2516,7,222,8,39664.65,7
2517,1601,456,1,1892.59,58
2518,1074,149,4,2110.68,14
2519,1805,148,3,4825.45,35
2520,363,219,1,916.25,97
2521,1085,34,10,9678.2,44
2522,621,330,4,281.48,25
2523,1410,443,5,10700.48,61
2524,1974,200,5,204.7,61
2525,452,225,3,4697.0,99
2526,481,331,8,1061.4,28
2527,1943,283,9,923.0,18
2528,225,138,6,1602.72,32
2529,1413,51,5,111687.88,84
2530,1058,410,5,4407.62,51
2531,42,33,10,3326.4,13
2532,495,461,5,2627.86,31
2533,1552,491,9,42411.09,78
2534,1177,410,9,4606.46,23
2535,1286,255,9,66414.7,19
2536,1964,11,6,946.04,88
2537,1577,284,7,6104.32,43
2538,3,247,4,1991.8,13
2539,1501,157,7,2468.56,89
2540,1648,140,10,921.04,80
2541,824,343,10,10613.76,72
2542,731,50,7,2725.0,79
2543,402,456,4,1707.6,5
2544,1757,173,6,687.5,97
2545,494,273,6,2351.25,29
2546,883,491,9,34052.7,88
2547,157,53,10,1978.92,17
2548,474,211,1,1654.16,59
2549,845,274,2,5495.19,87
2550,1999,281,8,2023.56,17
2551,453,378,4,6450.76,47
2552,199,19,5,568.7,75
2553,838,62,5,328.9,75
2554,1823,231,4,3170.72,43
2555,1892,122,10,133228.13,11
2556,1650,129,10,58936.89,95
2557,1289,481,4,1158.84,60
2558,1412,142,9,14093.25,84
2559,1552,357,1,1955.73,62
2560,1674,111,7,1402.08,42
2561,205,46,9,4454.4,29
2562,1895,295,5,2487.1,54
2563,1427,179,6,6300.68,57
2564,1140,357,3,1547.7,94
2565,200,322,10,2021.8,85
2566,564,99,3,1213.12,20
2567,480,378,1,7396.13,22
2568,402,424,4,3859.32,16
2569,605,236,1,2934.4,57
2570,463,317,3,10739.25,15
2571,1487,468,4,1173.7,80
2572,1550,451,5,3303.44,87
2573,885,79,-2,21375.12,20
2574,971,194,1,914.25,47
2575,72,273,3,2464.11,53
2576,223,44,3,2052.04,9
2577,315,213,2,75573.66,29
2578,1433,417,3,2574.76,91
2579,1066,366,9,298.08,86
2580,1088,487,-10,1184.04,74
2581,676,454,8,24477.75,76
2582,1092,339,10,3909.2,57
2583,871,89,10,40404.24,56
2584,572,162,5,9570.51,27
2585,1897,376,1,5569.16,51
2586,606,193,9,1174.28,11
2587,1792,298,2,2729.7,88
2588,260,462,1,1127.88,94
2589,1435,274,-2,6176.01,61
2590,809,466,10,75898.68,94
2591,1673,70,1,1719.9,23
2592,1104,449,4,3122.55,16
2593,493,465,1,22787.1,77
2594,1114,453,2,170.82,68
2595,1132,43,-6,2231.46,68
2596,192,133,5,77202.0,70
2597,279,424,3,3692.97,54
2598,1005,436,4,23380.26,28
2599,1432,326,2,6597.36,18
2600,1280,227,2,2381.28,92
2601,1299,280,2,11758.53,97
2602,660,236,3,2934.4,35
2603,1736,173,1,610.5,97
2604,24,400,1,19876.22,85
2605,1415,13,1,3631.04,41
2606,338,388,10,297.92,10
2607,1409,98,8,11110.4,12
2608,900,402,9,3477.5,47
2609,118,404,10,3250.5,92
2610,307,181,6,276.94,86
2611,236,407,9,71243.9,37
2612,1542,150,5,1738.8,10
2613,1118,417,3,2814.78,85
2614,1181,277,8,32125.24,62
2615,1070,467,2,2487.48,22
